segment,mean,median,max
2015-11-15-3,6.20,7.14,40.31
2015-11-15-4,9.03,7.40,69.35
2015-11-15-5,9.54,6.82,74.47
2015-11-15-6,8.33,5.64,53.04
2015-11-15-7,10.55,6.83,73.53
2015-11-15-8,27.34,17.76,228.69
2015-11-15-9,23.73,25.16,169.62
2015-11-15-10,56.91,39.76,226.35
2015-11-15-11,88.44,85.11,222.84
2015-11-15-12,48.10,39.19,144.37
2015-11-15-13,26.32,20.94,86.27
2015-11-15-14,18.74,10.68,89.52
2015-11-15-15,20.19,11.47,95.57
2015-11-15-16,28.56,23.83,132.38
2015-11-15-17,9.23,0.00,133.27
2015-11-15-18,0.00,0.00,0.00
2015-11-15-19,0.00,0.00,0.00
2015-11-15-20,0.00,0.00,0.00
2015-11-15-21,0.00,0.00,0.00
2015-11-15-22,0.00,0.00,0.00
2015-11-15-23,0.00,0.00,0.00
2015-11-16-0,0.00,0.00,0.00
2015-11-16-1,0.00,0.00,0.00
2015-11-16-2,20.72,21.56,85.31
2015-11-16-3,21.42,15.75,79.61
2015-11-16-4,25.65,24.13,75.19
2015-11-16-5,27.62,26.30,78.71
2015-11-16-6,43.88,40.27,223.52
2015-11-16-7,36.15,40.90,121.91
2015-11-16-8,78.70,44.59,249.07
2015-11-16-9,135.55,136.66,242.80
2015-11-16-10,77.34,72.79,207.93
2015-11-16-11,74.39,73.73,195.88
2015-11-16-12,58.36,57.32,122.25
2015-11-16-13,70.81,57.54,201.45
2015-11-16-14,150.10,156.34,239.45
2015-11-16-15,158.57,168.18,226.14
2015-11-16-16,122.60,119.61,227.70
2015-11-16-17,17.84,0.00,211.80
2015-11-16-18,0.00,0.00,0.00
2015-11-16-19,0.00,0.00,0.00
2015-11-16-20,0.00,0.00,0.00
2015-11-16-21,0.00,0.00,0.00
2015-11-16-22,0.00,0.00,0.00
2015-11-16-23,0.00,0.00,0.00
2015-11-17-0,0.00,0.00,0.00
2015-11-17-1,0.00,0.00,0.00
2015-11-17-2,15.79,15.63,39.64
2015-11-17-3,7.93,6.56,43.88
2015-11-17-4,6.23,5.36,21.47
2015-11-17-5,4.88,5.05,21.76
2015-11-17-6,6.41,6.52,22.05
2015-11-17-7,11.00,10.09,32.29
2015-11-17-8,34.48,28.06,147.69
2015-11-17-9,89.70,93.07,181.44
2015-11-17-10,48.52,45.32,126.32
2015-11-17-11,22.34,22.37,46.55
2015-11-17-12,11.97,11.84,32.41
2015-11-17-13,12.79,12.72,30.28
2015-11-17-14,28.96,27.45,92.83
2015-11-17-15,36.79,36.45,83.93
2015-11-17-16,26.94,26.88,63.93
2015-11-17-17,10.35,0.00,63.16
2015-11-17-18,0.00,0.00,0.00
2015-11-17-19,0.00,0.00,0.00
2015-11-17-20,0.00,0.00,0.00
2015-11-17-21,0.00,0.00,0.00
2015-11-17-22,0.00,0.00,0.00
2015-11-17-23,0.00,0.00,0.00
2015-11-18-0,0.00,0.00,0.00
2015-11-18-1,0.67,0.00,22.73
2015-11-18-2,12.10,9.82,31.58
2015-11-18-3,4.58,4.78,27.38
2015-11-18-4,3.90,3.88,9.26
2015-11-18-5,3.23,2.99,20.87
2015-11-18-6,3.93,3.85,21.77
2015-11-18-7,3.46,3.27,19.71
2015-11-18-8,34.01,13.93,212.06
2015-11-18-9,100.82,94.29,239.45
2015-11-18-10,110.49,102.99,239.79
2015-11-18-11,77.12,76.94,183.60
2015-11-18-12,55.58,55.72,110.79
2015-11-18-13,19.27,16.61,64.22
2015-11-18-14,15.73,13.95,54.57
2015-11-18-15,52.26,50.53,132.19
2015-11-18-16,73.14,71.00,158.69
2015-11-18-17,13.86,0.00,122.77
2015-11-18-18,0.00,0.00,0.00
2015-11-18-19,0.00,0.00,0.00
2015-11-18-20,0.00,0.00,0.00
2015-11-18-21,0.00,0.00,0.00
2015-11-18-22,0.00,0.00,0.00
2015-11-18-23,0.00,0.00,0.00
2015-11-19-0,0.00,0.00,0.00
2015-11-19-1,0.71,0.00,32.62
2015-11-19-2,21.46,21.25,211.07
2015-11-19-3,14.16,12.18,79.62
2015-11-19-4,16.13,13.07,50.25
2015-11-19-5,20.01,16.91,246.34
2015-11-19-6,20.20,17.50,62.04
2015-11-19-7,22.27,19.62,217.84
2015-11-19-8,63.42,35.88,248.96
2015-11-19-9,42.07,25.37,237.90
2015-11-19-10,100.91,83.57,249.07
2015-11-19-11,123.61,131.11,233.16
2015-11-19-12,79.24,70.30,217.24
2015-11-19-13,42.79,38.98,161.58
2015-11-19-14,22.71,18.43,72.66
2015-11-19-15,8.77,5.66,45.34
2015-11-19-16,11.05,8.03,32.79
2015-11-19-17,4.77,0.00,31.92
2015-11-19-18,0.00,0.00,0.00
2015-11-19-19,0.00,0.00,0.00
2015-11-19-20,0.00,0.00,0.00
2015-11-19-21,0.00,0.00,0.00
2015-11-19-22,0.00,0.00,0.00
2015-11-19-23,0.00,0.00,0.00
2015-11-20-0,0.00,0.00,0.00
2015-11-20-1,1.57,0.00,32.15
2015-11-20-2,14.84,14.11,32.15
2015-11-20-3,10.48,11.34,21.88
2015-11-20-4,9.59,10.14,21.30
2015-11-20-5,7.65,7.75,21.64
2015-11-20-6,5.50,5.37,21.64
2015-11-20-7,7.02,7.15,23.05
2015-11-20-8,9.70,9.22,50.09
2015-11-20-9,46.25,42.99,120.27
2015-11-20-10,35.61,29.69,125.92
2015-11-20-11,11.25,11.86,28.75
2015-11-20-12,8.10,7.13,30.79
2015-11-20-13,5.71,5.66,24.23
2015-11-20-14,2.80,2.69,23.29
2015-11-20-15,5.01,4.76,26.45
2015-11-20-16,8.56,5.67,47.48
2015-11-20-17,10.44,0.00,41.35
2015-11-20-18,0.00,0.00,0.00
2015-11-20-19,0.00,0.00,0.00
2015-11-20-20,0.00,0.00,0.00
2015-11-20-21,0.00,0.00,0.00
2015-11-20-22,0.00,0.00,0.00
2015-11-20-23,0.00,0.00,0.00
2015-11-21-0,0.00,0.00,0.00
2015-11-21-1,1.60,0.00,31.07
2015-11-21-2,18.08,19.41,31.07
2015-11-21-3,16.69,17.99,25.81
2015-11-21-4,16.55,18.07,24.46
2015-11-21-5,17.80,19.78,26.45
2015-11-21-6,16.45,18.86,26.11
2015-11-21-7,17.72,18.97,242.10
2015-11-21-8,16.60,18.13,25.16
2015-11-21-9,13.00,14.26,23.16
2015-11-21-10,8.13,8.62,21.89
2015-11-21-11,5.58,5.36,22.36
2015-11-21-12,4.78,4.76,21.77
2015-11-21-13,3.59,3.88,22.11
2015-11-21-14,3.72,4.15,21.18
2015-11-21-15,3.03,3.28,8.67
2015-11-21-16,5.81,4.16,32.48
2015-11-21-17,7.57,0.00,44.53
2015-11-21-18,0.00,0.00,0.00
2015-11-21-19,0.00,0.00,0.00
2015-11-21-20,0.00,0.00,0.00
2015-11-21-21,0.00,0.00,0.00
2015-11-21-22,0.00,0.00,0.00
2015-11-21-23,0.00,0.00,0.00
2015-11-22-0,0.00,0.00,0.00
2015-11-22-1,2.21,0.00,30.54
2015-11-22-2,16.72,18.15,30.12
2015-11-22-3,15.50,17.09,25.05
2015-11-22-4,14.89,16.01,25.51
2015-11-22-6,15.55,18.03,26.32
2015-11-22-7,14.76,16.49,26.21
2015-11-22-8,15.39,17.56,27.04
2015-11-22-9,13.33,13.99,26.38
2015-11-22-10,11.82,11.90,25.39
2015-11-22-11,6.99,6.26,19.29
2015-11-22-12,3.09,2.69,10.12
2015-11-22-13,1.02,0.90,5.07
2015-11-22-14,1.23,1.20,5.36
2015-11-22-15,1.14,0.90,4.46
2015-11-22-16,3.48,2.38,21.23
2015-11-22-17,9.66,4.07,32.51
2015-11-22-18,0.00,0.00,0.00
2015-11-22-19,0.00,0.00,0.00
2015-11-22-20,0.00,0.00,0.00
2015-11-22-21,0.00,0.00,0.00
2015-11-22-22,0.00,0.00,0.00
2015-11-22-23,0.00,0.00,0.00
2015-11-23-0,0.00,0.00,0.00
2015-11-23-1,1.22,0.00,30.31
2015-11-23-3,17.18,19.93,27.49
2015-11-23-4,15.63,18.29,26.21
2015-11-23-13,12.38,11.92,34.88
2015-11-23-14,9.74,7.74,63.04
2015-11-23-15,6.39,5.35,27.52
2015-11-23-16,7.60,6.54,24.12
2015-11-23-17,13.60,3.37,35.51
2015-11-23-18,0.00,0.00,0.00
2015-11-23-19,0.00,0.00,0.00
2015-11-23-20,0.00,0.00,0.00
2015-11-23-21,0.00,0.00,0.00
2015-11-23-22,0.00,0.00,0.00
2015-11-23-23,0.00,0.00,0.00
2015-11-24-0,0.00,0.00,0.00
2015-11-24-1,3.89,0.00,32.84
2015-11-24-2,14.79,15.24,34.28
2015-11-24-3,14.18,14.72,25.39
2015-11-24-4,15.39,16.42,25.73
2015-11-24-5,16.22,18.14,25.85
2015-11-24-13,16.14,17.80,26.97
2015-11-24-14,12.30,12.44,25.62
2015-11-24-15,5.61,5.66,13.81
2015-11-24-16,4.32,4.17,13.86
2015-11-24-17,15.23,13.04,49.25
2015-11-24-18,0.00,0.00,0.00
2015-11-24-19,0.00,0.00,0.00
2015-11-24-20,0.00,0.00,0.00
2015-11-24-21,0.00,0.00,0.00
2015-11-24-22,0.00,0.00,0.00
2015-11-24-23,0.00,0.00,0.00
2015-11-25-0,0.00,0.00,0.00
2015-11-25-1,40.90,0.00,225.93
2015-11-25-2,17.55,17.50,59.03
2015-11-25-15,15.05,15.83,26.55
2015-11-25-16,7.83,7.45,21.23
2015-11-25-17,18.98,14.22,65.05
2015-11-25-18,0.00,0.00,0.00
2015-11-25-19,0.00,0.00,0.00
2015-11-25-20,0.00,0.00,0.00
2015-11-25-21,0.00,0.00,0.00
2015-11-25-22,0.00,0.00,0.00
2015-11-25-23,0.00,0.00,0.00
2015-11-26-0,0.00,0.00,0.00
2015-11-26-1,3.11,0.00,31.85
2015-11-26-2,16.76,18.81,30.86
2015-11-26-3,15.13,17.02,25.85
2015-11-26-17,3.69,0.00,31.03
2015-11-26-18,0.00,0.00,0.00
2015-11-26-19,0.00,0.00,0.00
2015-11-26-20,0.00,0.00,0.00
2015-11-26-21,0.00,0.00,0.00
2015-11-26-22,0.00,0.00,0.00
2015-11-26-23,0.00,0.00,0.00
2015-11-27-0,0.00,0.00,0.00
2015-11-27-1,4.19,0.00,37.64
2015-11-27-2,16.98,15.69,40.11
2015-11-27-3,15.94,15.59,29.39
2015-11-27-4,20.29,21.75,35.81
2015-11-27-16,18.48,20.38,32.53
2015-11-27-17,4.49,0.00,29.48
2015-11-27-18,0.00,0.00,0.00
2015-11-27-19,0.00,0.00,0.00
2015-11-27-20,0.00,0.00,0.00
2015-11-27-21,0.00,0.00,0.00
2015-11-27-22,0.00,0.00,0.00
2015-11-27-23,0.00,0.00,0.00
2015-11-28-0,0.00,0.00,0.00
2015-11-28-1,4.38,0.00,32.78
2015-11-28-2,10.73,9.55,31.78
2015-11-28-3,6.61,7.15,23.86
2015-11-28-4,11.07,11.02,25.75
2015-11-28-5,13.61,13.40,27.61
2015-11-28-9,15.57,15.64,85.51
2015-11-28-10,16.42,16.50,68.03
2015-11-28-12,152.72,175.89,247.70
2015-11-28-13,149.96,162.83,248.62
2015-11-28-14,95.53,104.83,173.14
2015-11-28-15,51.64,26.10,152.73
2015-11-28-17,5.42,0.00,31.14
2015-11-28-18,0.00,0.00,0.00
2015-11-28-19,0.00,0.00,0.00
2015-11-28-20,0.00,0.00,0.00
2015-11-28-21,0.00,0.00,0.00
2015-11-28-22,0.00,0.00,0.00
2015-11-28-23,0.00,0.00,0.00
2015-11-29-0,0.00,0.00,0.00
2015-11-29-1,4.97,0.00,43.05
2015-11-29-2,13.35,11.74,46.28
2015-11-29-3,7.51,7.45,28.52
2015-11-29-4,8.47,7.44,55.66
2015-11-29-5,11.88,9.82,30.90
2015-11-29-6,14.63,14.08,35.19
2015-11-29-7,19.39,19.95,56.58
2015-11-29-8,19.51,19.51,35.60
2015-11-29-9,23.22,22.92,189.82
2015-11-29-10,73.14,39.03,248.16
2015-11-29-11,49.21,37.29,153.71
2015-11-29-12,45.17,46.05,118.93
2015-11-29-13,65.63,61.88,165.03
2015-11-29-14,105.43,103.52,248.73
2015-11-29-15,47.84,51.05,102.70
2015-11-29-16,26.40,23.54,91.22
2015-11-29-17,19.27,24.30,65.94
2015-11-29-18,0.00,0.00,0.00
2015-11-29-19,0.00,0.00,0.00
2015-11-29-20,0.00,0.00,0.00
2015-11-29-21,0.00,0.00,0.00
2015-11-29-22,0.00,0.00,0.00
2015-11-29-23,0.00,0.00,0.00
2015-11-30-0,0.00,0.00,0.00
2015-11-30-1,9.74,0.00,216.29
2015-11-30-2,30.29,29.57,241.72
2015-11-30-3,17.06,11.54,89.87
2015-11-30-4,32.56,29.68,176.24
2015-11-30-5,46.83,32.14,232.26
2015-11-30-6,51.40,28.89,226.01
2015-11-30-7,58.68,56.89,227.32
2015-11-30-8,124.65,123.26,249.07
2015-11-30-9,0.00,0.00,0.00
2015-11-30-10,0.00,0.00,0.00
2015-11-30-11,0.00,0.00,0.00
2015-11-30-12,0.00,0.00,0.00
2015-11-30-13,0.00,0.00,0.00
2015-11-30-14,0.00,0.00,0.00
2015-11-30-15,0.00,0.00,0.00
2015-11-30-16,0.00,0.00,0.00
2015-11-30-17,0.00,0.00,0.00
2015-11-30-18,0.00,0.00,0.00
2015-11-30-19,0.00,0.00,0.00
2015-11-30-20,0.00,0.00,0.00
2015-11-30-21,0.00,0.00,0.00
2015-11-30-22,0.00,0.00,0.00
2015-11-30-23,0.00,0.00,0.00
2015-12-01-0,0.00,0.00,0.00
2015-12-01-1,0.00,0.00,0.00
2015-12-01-2,0.00,0.00,0.00
2015-12-01-3,8.07,5.64,41.30
2015-12-01-4,6.88,5.03,32.34
2015-12-01-5,7.62,6.50,26.37
2015-12-01-6,8.29,6.21,39.06
2015-12-01-7,16.76,10.96,196.72
2015-12-01-8,27.86,15.69,221.60
2015-12-01-9,61.95,56.03,238.85
2015-12-01-10,73.31,65.02,210.48
2015-12-01-11,88.77,84.47,239.15
2015-12-01-12,112.52,107.05,239.45
2015-12-01-13,105.52,96.64,217.33
2015-12-01-14,96.40,94.79,211.58
2015-12-01-15,110.48,96.72,242.19
2015-12-01-16,71.21,50.79,248.62
2015-12-01-17,53.86,41.88,249.07
2015-12-01-18,0.00,0.00,0.00
2015-12-01-19,0.00,0.00,0.00
2015-12-01-20,0.00,0.00,0.00
2015-12-01-21,0.00,0.00,0.00
2015-12-01-22,0.00,0.00,0.00
2015-12-01-23,0.00,0.00,0.00
2015-12-02-0,0.00,0.00,0.00
2015-12-02-1,8.16,0.00,79.68
2015-12-02-2,10.44,8.89,83.86
2015-12-02-3,6.71,5.94,37.65
2015-12-02-4,7.70,5.05,41.50
2015-12-02-5,6.80,4.44,57.42
2015-12-02-6,9.31,5.65,82.65
2015-12-02-7,22.34,15.37,178.07
2015-12-02-8,46.83,41.76,229.04
2015-12-02-9,33.28,29.73,134.67
2015-12-02-10,47.99,35.75,204.47
2015-12-02-11,77.42,78.87,184.76
2015-12-02-12,76.70,66.42,183.40
2015-12-02-13,62.75,63.32,116.29
2015-12-02-14,55.47,57.39,108.03
2015-12-02-15,29.27,29.60,68.20
2015-12-02-16,28.73,32.21,52.12
2015-12-02-17,16.29,18.66,222.14
2015-12-02-18,0.00,0.00,0.00
2015-12-02-19,0.00,0.00,0.00
2015-12-02-20,0.00,0.00,0.00
2015-12-02-21,0.00,0.00,0.00
2015-12-02-22,0.00,0.00,0.00
2015-12-02-23,0.00,0.00,0.00
2015-12-03-0,0.00,0.00,0.00
2015-12-03-1,9.49,0.00,32.36
2015-12-03-2,6.77,5.08,30.43
2015-12-03-3,2.46,2.69,5.98
2015-12-03-4,2.17,2.39,20.30
2015-12-03-5,2.19,2.39,19.71
2015-12-03-6,2.08,2.09,18.81
2015-12-03-7,2.61,2.69,19.42
2015-12-03-8,9.10,6.84,32.99
2015-12-03-9,20.41,16.61,107.38
2015-12-03-10,12.34,9.21,52.55
2015-12-03-11,8.44,7.14,34.05
2015-12-03-12,5.69,5.66,21.89
2015-12-03-13,5.94,6.27,20.59
2015-12-03-14,7.53,7.75,21.30
2015-12-03-15,8.14,7.75,21.30
2015-12-03-16,8.69,8.06,23.88
2015-12-03-17,20.75,18.44,51.32
2015-12-03-18,0.00,0.00,0.00
2015-12-03-19,0.00,0.00,0.00
2015-12-03-20,0.00,0.00,0.00
2015-12-03-21,0.00,0.00,0.00
2015-12-03-22,0.00,0.00,0.00
2015-12-03-23,0.00,0.00,0.00
2015-12-04-0,0.00,0.00,0.00
2015-12-04-1,10.87,2.17,35.32
2015-12-04-2,4.94,3.89,23.12
2015-12-04-3,2.09,1.79,20.30
2015-12-04-4,2.39,2.39,22.00
2015-12-04-5,2.02,1.79,22.10
2015-12-04-6,3.37,2.99,22.70
2015-12-04-7,5.55,5.35,23.52
2015-12-04-8,8.24,8.00,23.53
2015-12-04-9,22.69,16.32,199.83
2015-12-04-10,26.92,19.30,114.58
2015-12-04-11,20.76,17.80,76.21
2015-12-04-12,18.04,14.26,58.04
2015-12-04-13,14.32,13.64,50.23
2015-12-04-14,12.10,12.48,25.44
2015-12-04-15,8.43,8.63,21.77
2015-12-04-16,8.24,8.94,21.30
2015-12-04-17,18.68,16.62,47.66
2015-12-04-18,0.00,0.00,0.00
2015-12-04-19,0.00,0.00,0.00
2015-12-04-20,0.00,0.00,0.00
2015-12-04-21,0.00,0.00,0.00
2015-12-04-22,0.00,0.00,0.00
2015-12-04-23,0.00,0.00,0.00
2015-12-05-0,0.00,0.00,0.00
2015-12-05-1,11.23,0.00,248.73
2015-12-05-2,9.03,8.03,239.84
2015-12-05-3,5.13,4.46,29.37
2015-12-05-4,5.09,3.88,34.98
2015-12-05-5,7.10,4.76,43.88
2015-12-05-6,4.63,4.76,21.47
2015-12-05-7,7.40,5.05,32.34
2015-12-05-8,71.71,56.15,242.00
2015-12-05-9,101.41,91.55,243.71
2015-12-05-10,49.52,51.19,133.46
2015-12-05-11,26.56,26.47,106.88
2015-12-05-12,37.07,28.71,136.89
2015-12-05-13,68.76,69.16,184.65
2015-12-05-14,63.29,64.51,178.81
2015-12-05-15,53.46,40.45,239.08
2015-12-05-16,104.22,87.00,248.96
2015-12-05-17,68.28,53.24,249.07
2015-12-05-18,0.00,0.00,0.00
2015-12-05-19,0.00,0.00,0.00
2015-12-05-20,0.00,0.00,0.00
2015-12-05-21,0.00,0.00,0.00
2015-12-05-22,0.00,0.00,0.00
2015-12-05-23,0.00,0.00,0.00
2015-12-06-0,0.00,0.00,0.00
2015-12-06-1,9.87,0.00,245.77
2015-12-06-2,10.49,8.63,248.39
2015-12-06-3,17.01,7.73,225.78
2015-12-06-4,37.65,27.89,248.73
2015-12-06-5,36.79,27.39,237.96
2015-12-06-6,52.09,44.68,230.69
2015-12-06-7,42.14,41.54,211.60
2015-12-06-8,36.04,35.49,204.64
2015-12-06-9,31.92,33.14,171.93
2015-12-06-10,54.31,24.81,247.36
2015-12-06-11,156.41,177.72,248.62
2015-12-06-12,95.34,90.72,239.33
2015-12-06-13,142.98,146.08,239.45
2015-12-06-14,78.99,80.02,198.99
2015-12-06-15,78.87,80.72,227.37
2015-12-06-16,51.64,48.97,114.86
2015-12-06-17,46.52,44.63,224.10
2015-12-06-18,0.58,0.00,43.40
2015-12-06-19,0.00,0.00,0.00
2015-12-06-20,0.00,0.00,0.00
2015-12-06-21,0.00,0.00,0.00
2015-12-06-22,0.00,0.00,0.00
2015-12-06-23,0.00,0.00,0.00
2015-12-07-0,0.00,0.00,0.00
2015-12-07-1,10.24,0.00,225.94
2015-12-07-2,13.03,12.26,41.30
2015-12-07-3,9.15,8.91,32.92
2015-12-07-4,9.72,5.96,123.50
2015-12-07-5,32.75,30.15,185.23
2015-12-07-6,25.27,26.35,120.33
2015-12-07-7,22.85,22.51,57.18
2015-12-07-8,75.65,67.15,227.27
2015-12-07-9,70.89,73.64,151.08
2015-12-07-10,91.22,96.56,158.92
2015-12-07-11,68.00,68.53,155.19
2015-12-07-12,65.63,59.34,191.09
2015-12-07-13,55.32,51.43,170.23
2015-12-07-14,49.96,49.71,108.86
2015-12-07-15,35.07,34.22,77.68
2015-12-07-16,17.87,17.41,48.80
2015-12-07-17,21.27,22.81,53.09
2015-12-07-18,0.42,0.00,19.55
2015-12-07-19,0.00,0.00,0.00
2015-12-07-20,0.00,0.00,0.00
2015-12-07-21,0.00,0.00,0.00
2015-12-07-22,0.00,0.00,0.00
2015-12-07-23,0.00,0.00,0.00
2015-12-08-0,0.00,0.00,0.00
2015-12-08-1,11.73,1.72,248.96
2015-12-08-2,10.89,9.90,238.31
2015-12-08-3,6.38,5.34,153.55
2015-12-08-4,10.07,5.64,180.39
2015-12-08-5,10.11,5.91,147.75
2015-12-08-6,9.93,6.25,112.04
2015-12-08-7,14.82,8.61,178.00
2015-12-08-8,15.69,8.62,204.99
2015-12-08-9,30.35,18.69,197.81
2015-12-08-10,42.29,37.64,145.35
2015-12-08-11,65.57,63.62,223.43
2015-12-08-12,51.24,48.71,144.74
2015-12-08-13,11.88,7.11,69.86
2015-12-08-14,11.74,5.34,163.40
2015-12-08-15,7.08,4.15,58.34
2015-12-08-16,7.17,4.46,46.52
2015-12-08-17,25.18,24.58,75.82
2015-12-08-18,0.99,0.00,38.82
2015-12-08-19,0.00,0.00,0.00
2015-12-08-20,0.00,0.00,0.00
2015-12-08-21,0.00,0.00,0.00
2015-12-08-22,0.00,0.00,0.00
2015-12-08-23,0.00,0.00,0.00
2015-12-09-0,0.00,0.00,0.00
2015-12-09-1,11.33,6.72,248.16
2015-12-09-2,6.93,5.06,215.74
2015-12-09-3,4.53,3.88,27.92
2015-12-09-4,5.30,4.15,62.51
2015-12-09-5,4.76,2.98,66.24
2015-12-09-6,3.24,2.98,12.52
2015-12-09-7,3.71,3.27,12.71
2015-12-09-8,3.65,3.27,16.00
2015-12-09-9,4.29,2.98,20.47
2015-12-09-10,4.48,2.68,23.74
2015-12-09-11,6.57,3.29,131.60
2015-12-09-12,22.79,12.19,153.39
2015-12-09-13,24.36,19.21,176.27
2015-12-09-14,44.51,34.36,191.48
2015-12-09-15,39.14,24.94,208.92
2015-12-09-16,29.57,26.50,98.85
2015-12-09-17,23.43,23.87,43.89
2015-12-09-18,1.80,0.00,36.06
2015-12-09-19,0.00,0.00,0.00
2015-12-09-20,0.00,0.00,0.00
2015-12-09-21,0.00,0.00,0.00
2015-12-09-22,0.00,0.00,0.00
2015-12-09-23,0.00,0.00,0.00
2015-12-10-0,0.00,0.00,0.00
2015-12-10-1,8.77,0.00,33.44
2015-12-10-2,9.53,9.20,28.50
2015-12-10-3,7.94,7.43,24.41
2015-12-10-4,39.54,38.92,83.29
2015-12-10-5,9.01,7.72,41.89
2015-12-10-6,14.01,11.55,52.12
2015-12-10-7,56.38,40.01,239.84
2015-12-10-8,102.62,101.43,234.41
2015-12-10-9,103.10,102.14,212.59
2015-12-10-10,47.65,44.62,127.91
2015-12-10-11,27.55,28.48,80.95
2015-12-10-12,51.05,34.36,219.60
2015-12-10-13,90.11,81.52,242.35
2015-12-10-14,87.04,88.72,238.85
2015-12-10-15,60.26,48.27,218.38
2015-12-10-16,72.23,47.52,241.66
2015-12-10-17,64.25,61.13,184.56
2015-12-10-18,7.33,0.00,161.60
2015-12-10-19,0.00,0.00,0.00
2015-12-10-20,0.00,0.00,0.00
2015-12-10-21,0.00,0.00,0.00
2015-12-10-22,0.00,0.00,0.00
2015-12-10-23,0.00,0.00,0.00
2015-12-11-0,0.00,0.00,0.00
2015-12-11-1,19.11,20.81,68.05
2015-12-11-2,11.72,11.58,45.06
2015-12-11-3,9.88,9.48,140.97
2015-12-11-4,12.70,11.00,46.62
2015-12-11-5,25.21,18.98,191.40
2015-12-11-6,48.49,47.32,185.27
2015-12-11-7,58.83,37.27,239.45
2015-12-11-8,69.36,63.06,230.18
2015-12-11-9,79.46,51.55,239.44
2015-12-11-10,90.05,89.38,229.57
2015-12-11-11,66.44,58.84,206.16
2015-12-11-12,46.38,34.05,185.01
2015-12-11-13,46.73,45.10,152.25
2015-12-11-14,91.64,75.12,213.95
2015-12-11-15,107.20,101.61,233.95
2015-12-11-16,40.58,30.40,167.80
2015-12-11-17,36.04,29.84,170.83
2015-12-11-18,2.38,0.00,153.50
2015-12-11-19,0.00,0.00,0.00
2015-12-11-20,0.00,0.00,0.00
2015-12-11-21,0.00,0.00,0.00
2015-12-11-22,0.00,0.00,0.00
2015-12-11-23,0.00,0.00,0.00
2015-12-12-0,0.00,0.00,0.00
2015-12-12-1,11.42,5.14,247.36
2015-12-12-2,11.22,8.88,231.81
2015-12-12-3,15.98,11.27,189.15
2015-12-12-4,10.38,5.35,179.91
2015-12-12-5,14.23,9.21,183.37
2015-12-12-6,40.85,22.42,245.33
2015-12-12-7,53.40,38.30,238.26
2015-12-12-8,44.13,36.53,238.26
2015-12-12-9,81.08,75.46,239.80
2015-12-12-10,37.25,34.17,138.69
2015-12-12-11,13.35,10.68,37.88
2015-12-12-12,10.01,7.41,48.29
2015-12-12-13,34.75,34.13,150.48
2015-12-12-14,32.45,29.33,119.82
2015-12-12-15,31.63,22.44,166.90
2015-12-12-16,36.05,35.43,115.17
2015-12-12-17,38.21,34.78,125.69
2015-12-12-18,8.53,0.00,102.62
2015-12-12-19,0.00,0.00,0.00
2015-12-12-20,0.00,0.00,0.00
2015-12-12-21,0.00,0.00,0.00
2015-12-12-22,0.00,0.00,0.00
2015-12-12-23,0.00,0.00,0.00
2015-12-13-0,0.00,0.00,0.00
2015-12-13-1,11.71,8.91,48.73
2015-12-13-2,8.18,6.86,29.89
2015-12-13-3,6.27,5.05,36.17
2015-12-13-4,6.72,6.23,31.75
2015-12-13-5,8.77,8.31,118.32
2015-12-13-6,7.73,7.72,32.92
2015-12-13-7,23.33,17.45,204.31
2015-12-13-8,44.77,36.78,224.80
2015-12-13-9,44.37,39.79,135.91
2015-12-13-10,47.44,35.53,186.03
2015-12-13-11,45.75,39.29,177.92
2015-12-13-12,18.68,15.09,50.32
2015-12-13-13,13.72,12.15,47.42
2015-12-13-14,9.51,9.17,25.49
2015-12-13-15,7.89,6.82,29.44
2015-12-13-16,0.00,0.00,0.00
2015-12-13-17,0.00,0.00,0.00
2015-12-13-18,0.00,0.00,0.00
2015-12-13-19,0.00,0.00,0.00
2015-12-13-20,0.00,0.00,0.00
2015-12-13-21,0.00,0.00,0.00
2015-12-13-22,0.00,0.00,0.00
2015-12-13-23,0.00,0.00,0.00
2015-12-14-0,0.00,0.00,0.00
2015-12-14-1,0.00,0.00,0.00
2015-12-14-2,1.64,0.00,26.76
2015-12-14-3,7.74,7.12,27.64
2015-12-14-4,6.10,5.94,24.71
2015-12-14-5,5.99,5.95,24.41
2015-12-14-6,5.08,4.46,24.63
2015-12-14-7,8.23,5.05,164.11
2015-12-14-8,23.47,13.04,213.40
2015-12-14-9,41.19,39.44,207.39
2015-12-14-10,19.28,18.17,63.46
2015-12-14-11,11.00,8.62,44.55
2015-12-14-12,8.19,7.43,26.09
2015-12-14-13,10.70,7.74,70.53
2015-12-14-14,60.94,44.41,229.34
2015-12-14-15,142.10,144.67,248.62
2015-12-14-16,144.85,147.35,249.07
2015-12-14-17,144.30,160.33,249.07
2015-12-14-18,1.05,0.00,121.96
2015-12-14-19,0.00,0.00,0.00
2015-12-14-20,0.00,0.00,0.00
2015-12-14-21,0.00,0.00,0.00
2015-12-14-22,0.00,0.00,0.00
2015-12-14-23,0.00,0.00,0.00
2015-12-15-0,0.00,0.00,0.00
2015-12-15-1,7.37,0.00,39.68
2015-12-15-2,20.11,20.26,39.20
2015-12-15-3,20.78,19.36,53.97
2015-12-15-4,17.84,17.75,39.62
2015-12-15-5,27.23,27.74,47.98
2015-12-15-6,26.13,25.97,121.76
